,Time,Xu,Yu,Bs,Rs,Bs_n,Rs_n,Xs,Ys,Xs_m,Ys_m
6035,3034.268,534.71,140.43,256.06357789992677,637.5883201565098,255.49937661919967,671.2358686878184,-84.11,-13.129999999999995,-131.04892333157568,-31.754692492469673
6036,3034.776,535.39,140.54,256.1411678891653,638.3738028772797,256.1973969561222,645.9797327602058,-84.4,-12.370000000000005,-107.29002400549848,-17.34831437801151
6037,3035.283,536.08,140.64,256.2550634383731,639.2254538110948,256.26582495469506,685.7060857491266,-84.84,-11.240000000000007,-146.32312687485683,-26.14323265116198
6038,3035.792,536.76,140.74,256.3510969977811,640.0346103922818,256.4588134999175,679.5558567935548,-85.2,-10.289999999999992,-140.0754203048964,-22.26847600650555
6039,3036.299,537.45,140.82999999999998,256.44817595317426,640.862660247888,256.4624949718325,637.9889897256106,-85.57,-9.340000000000003,-97.99478801114572,-12.166793429316357
6040,3036.806,538.14,140.91,256.52771024813325,641.6566528136368,256.45415271958785,643.1587873095046,-85.86,-8.580000000000013,-102.4315056408476,-13.419836584424274
6041,3037.312,538.83,140.99,256.6420373816894,642.5024887111333,256.66487586857573,630.0254009539718,-86.28999999999999,-7.449999999999989,-89.21271270128955,-7.879589715930194
6042,3037.819,539.52,141.06,256.7219958690047,643.2971883196755,256.76579102393725,639.1602995010262,-86.58,-6.689999999999998,-97.89388136501293,-8.845642693217144
6043,3038.225,539.52,141.06,256.81189536381794,643.4398968823739,256.53168972426835,672.1515641419693,-86.95,-5.740000000000009,-130.1453036526002,-19.320733676171585
6044,3038.835,540.91,141.19,256.91828900266216,644.9577728812949,256.94066189812287,644.8863616112416,-87.31,-4.789999999999992,-102.67292339544508,-8.095042899356002
6045,3039.242,540.91,141.19,257.00791289360984,645.1039365869657,256.94515076717965,643.6412773506269,-87.68,-3.8400000000000034,-101.44202695285287,-7.756492804198416
6046,3039.75,541.61,141.24,257.10597468293304,645.937661156245,257.21784177762123,644.8236490969362,-88.03999999999999,-2.9000000000000057,-102.62493081328205,-4.915631667233214
6047,3040.258,542.31,141.3,257.2037833723267,646.7732729481019,257.0700717242776,647.2871252607766,-88.4,-1.9499999999999889,-104.00562121131406,-7.081390238570663
6048,3040.765,543.01,141.34,257.30326000982893,647.6161239499831,256.95014217698485,647.8053184812362,-88.77000000000001,-1.0,-103.51078446574513,-8.513780956741414
6049,3041.272,544.41,141.43,257.41059214964554,649.1474036765455,257.4209542108056,649.1298615784827,-89.13,-0.0600000000000022,-104.64471458287255,-3.40170555962996
6050,3041.778,544.97,141.46,257.50743679542666,649.8456866826155,257.5448714926324,650.489151101121,-89.49000000000001,0.8899999999999864,-105.75621813514317,-2.267955373930448
6051,3042.287,545.67,141.5,257.60604856284715,650.6944724676858,257.52183420867044,650.4839755300903,-89.86,1.8400000000000036,-104.99319891279504,-2.488439797498785
6052,3042.794,546.38,141.53,257.68762564092674,651.5151462552501,257.7021245616126,647.1407426978661,-90.15,2.5999999999999943,-101.38659353106118,0.3192033238088072
6053,3043.299,547.08,141.56,257.80335927675003,652.3956911261754,257.8674324323141,658.3688753562465,-90.59,3.7299999999999898,-112.33732702677207,-0.19892032707497265
6054,3043.807,547.78,141.59,257.90187364605436,653.2383646112651,257.89652411729344,655.9439154665863,-90.95,4.680000000000007,-109.28013306750427,0.6868193823630975
6055,3044.316,548.49,141.62,257.99945919271045,654.0948249298415,258.0358913910472,659.9670839141513,-91.31,5.6200000000000045,-112.9430292053928,1.461068625924753
6056,3044.824,549.19,141.65,258.0974648104404,654.9413301968352,257.99413788489557,654.2493293302992,-91.67,6.569999999999993,-106.41114603706274,2.227565846008588
6057,3045.333,549.9,141.67000000000002,258.1964297836422,655.8072781694328,258.2453043982979,553.7505383784159,-92.04,7.52000000000001,-5.5066703774011785,26.097758694291414
6058,3045.842,550.6,141.69,258.2776926018779,656.6961979484881,258.43495224040106,654.3639623316197,-92.4,8.27000000000001,-106.16945570693804,7.292071854476887
6059,3046.349,551.31,141.71,258.3747507137083,657.4873383571733,258.2176526950652,673.4268709327318,-92.69,9.22,-124.06301568948948,0.834374329533432
6060,3046.855,552.01,141.73,258.47279277719485,658.3489488865308,258.7478190732258,661.0807320814081,-93.06,10.169999999999987,-112.23244149903587,9.577678901220764
6061,3047.26,552.72,141.75,258.5697263499794,659.2144637369541,259.00282381398625,768.4364129568877,-93.42,11.110000000000014,-220.06759778260152,-8.425166753929261
6062,3047.87,553.42,141.76,258.6679370599065,660.0681252719297,258.627770509943,658.2788794113818,-93.78,12.060000000000002,-107.73001929995166,8.782218303623296
6063,3048.275,554.13,141.78,258.7643621128775,660.9374261607524,258.93175857955896,661.1433427669116,-94.14,13.0,-110.59622300846468,11.748492905694832
6064,3048.783,554.84,141.79,258.862399693253,661.814542073533,258.8684222709177,664.9374331074572,-94.51,13.949999999999989,-113.5559006803552,10.273340484071667
6065,3049.291,554.84,141.79,258.949093797744,661.9850120659833,259.02483152696095,662.3965921023196,-94.87,14.900000000000006,-111.35701258789095,12.594026994131326
6066,3049.798,555.55,141.8,259.04571835633885,662.8578505230213,259.2666680529852,1302.3115680076403,-95.23,15.840000000000003,-755.2938770933526,-106.67642166453155
6067,3050.507,556.82,141.82,259.1513495403588,664.2923733567924,259.2620739096606,532.8134469659631,-95.6,16.789999999999992,20.52389086900098,40.11808463094766
6068,3050.811,556.82,141.82,259.2376448010832,664.4678884641455,259.32948286985317,662.2840192931036,-95.96,17.74000000000001,-109.94121491205851,16.18947299143646
6069,3051.317,557.53,141.82999999999998,259.3343748874738,665.3444837826491,259.34257355207666,664.9582054572511,-96.32,18.69,-111.95228112772861,15.84515607504629
6070,3051.824,558.94,141.85,259.44034917959266,666.9246024101976,259.35282419697387,686.6872124634092,-96.69,19.629999999999995,-132.44238759836776,11.872008968582435
6071,3052.33,559.65,141.86,259.5364564472434,667.8051575122792,259.7503779825032,712.2647082203506,-97.05,20.580000000000013,-158.40295789163747,12.019765111967985
6072,3052.837,560.36,141.87,259.61629700301444,668.7218059851197,259.63319904137273,723.2043969706647,-97.41,21.340000000000003,-168.45040159283678,8.544735734790834
6073,3053.344,561.07,141.87,259.7280638823238,669.5817220474287,259.77184676597165,642.5920798698221,-97.78,22.47,-86.78797873316842,24.973280174988105
6074,3053.868,561.78,141.88,259.82256967651426,670.4696468148278,259.7300927193326,664.364102124512,-98.14,23.41,-107.94016573717181,20.534549126537385
6075,3054.374,562.49,141.88,259.9185057362939,671.3558895995476,259.9248809427237,672.7754463122823,-98.5,24.360000000000014,-116.12316224473113,21.30460247184118
6076,3054.882,563.2,141.89,260.0134969872346,672.2555922415224,259.9666963355319,677.101302533854,-98.87,25.31,-119.86493600737504,21.037798460570684
6077,3055.287,563.2,141.89,260.08156036061246,672.4098764890356,260.0286043808555,671.1253970707714,-99.16,26.069999999999997,-113.96543019782894,22.836013049522634
6078,3055.897,564.61,141.9,260.18619235697713,673.9926344553032,260.06034384323783,687.3552149665109,-99.52,27.02000000000001,-128.99875354300082,20.351143360651193
6079,3056.302,565.3199999999999,141.9,260.28045424081364,674.8975238508435,260.3684353182657,684.9715190466793,-99.89,27.960000000000008,-126.52470203696521,24.491144970032423
6080,3056.808,566.03,141.91,260.37432167659153,675.7943758274406,260.87641453022286,670.7309188472086,-100.25,28.91,-112.42386424416941,32.952832042317766
6081,3057.315,566.03,141.91,260.45797457754423,675.992849962187,260.3305578962107,658.3925472717344,-100.61,29.849999999999994,-98.89427908321579,28.61736785441302
6082,3057.821,567.44,141.91,260.562005319621,677.5819951858226,260.65891001739874,666.6166758448082,-100.97,30.80000000000001,-106.43630855438175,31.062230474808672
6083,3058.329,568.15,141.92000000000002,260.654431566702,678.4957571717011,260.6347137498577,679.83217504038,-101.34,31.74000000000001,-119.0379272258599,28.584490101173728
6084,3058.835,568.15,141.92000000000002,260.73850149900255,678.6974402485986,260.796925718527,674.7053590854257,-101.7,32.69,-114.17135383040932,31.370483612701562
6085,3059.343,568.86,141.92000000000002,260.83123603277073,679.6030977710446,260.7841030684621,667.7373746255638,-102.06,33.629999999999995,-106.39021347802509,32.36105595950322
6086,3059.851,570.14,141.93,260.93142042413285,681.0832749378008,261.0959854263015,686.4154249107097,-102.43,34.58000000000001,-124.60117931764103,33.08656158044046
6087,3060.359,570.85,141.93,261.02440341553165,681.9910626980386,260.6212673217742,701.4292138707615,-102.79,35.53,-138.141182422547,24.82763347751083
6088,3060.864,571.56,141.93,261.1171389560618,682.9006418213413,261.21589661821895,759.4974673419717,-103.15,36.47999999999999,-197.40001910890294,23.10714989700527
6089,3061.371,572.28,141.93,261.2090556116427,683.8332984726613,261.2621621132251,583.0057424808316,-103.52,37.41999999999999,-18.062849125232106,51.195820892670554
6090,3061.878,572.98,141.93,261.3011691057769,684.7365429126738,261.27213803261645,690.691884872355,-103.88,38.370000000000005,-126.42292319507578,34.55821595323388
6091,3062.384,573.69,141.94,261.3923384976216,685.6529364773406,260.54558702996354,681.3574083921129,-104.24,39.31999999999999,-114.8621352027302,27.278998092519743
6092,3062.891,574.4,141.94,261.48338787387587,686.5809511630803,261.45836912108103,693.9720959125419,-104.61,40.25999999999999,-128.67144459282508,36.34295282462071
6093,3063.398,575.11,141.94,261.5748935032456,687.4993376724083,262.39704568273214,698.1542424173862,-104.97,41.21000000000001,-133.84385158462078,47.308153385300855
6094,3063.906,575.8199999999999,141.94,261.66627538315765,688.4293674735267,261.64268787060826,571.1846475084758,-105.34,42.16,-3.130612176785121,56.888712514565015
6095,3064.413,576.53,141.94,261.7408273698808,689.3092382958464,261.74855331759204,679.5297102230833,-105.63,42.91999999999999,-112.42454290257672,42.028583972525865
6096,3064.919,577.24,141.94,261.831627524993,690.232538931627,261.71435067902297,672.5334488630173,-105.99,43.870000000000005,-104.56209650028723,42.65022744399326
6097,3065.325,577.95,141.94,261.92230134257755,691.1674692142275,261.97712322528525,606.4059814942559,-106.36,44.81999999999999,-37.21740699956888,55.23337263911428
6098,3065.831,577.95,141.94,262.0036184560259,691.3925088544133,262.10914791554984,682.1566483618975,-106.72,45.75999999999999,-114.28544409487324,45.99704315353459
6099,3066.337,578.66,141.95,262.09297391702444,692.3221830910808,262.06143752895434,714.3698961497118,-107.08,46.71000000000001,-146.18072331928147,40.872749781169404
6100,3066.844,579.37,141.95,262.1830207095285,693.2620835585919,262.3942307511834,698.1893233468802,-107.45,47.66,-129.61482483882162,47.27856590036596
6101,3067.35,580.08,141.95,262.2718946118142,694.1951271796713,262.2781994585952,689.0029600494925,-107.81,48.6,-119.38578691592431,47.10749546248272
6102,3067.856,581.5,141.95,262.3691177637444,695.8322131807352,262.2856707855564,699.6000023810324,-108.17,49.55000000000001,-128.73630177679672,45.741406871407904
6103,3068.363,582.0699999999999,141.95,262.45601049027493,696.6398665738272,262.6714697737006,695.4110314651023,-108.54,50.49000000000001,-124.54157302305225,51.073318258484846
6104,3068.87,582.78,141.95,262.544901996949,697.576721586952,262.43216782020994,699.6398348784917,-108.9,51.44,-127.74042336188779,47.55231670963869
6105,3069.379,583.49,141.95,262.63355484613606,698.5152511577681,262.6874973891743,768.8299897971103,-109.26,52.38999999999999,-197.7511183348829,41.69742621005447
6106,3069.885,584.2,141.95,262.72207334663517,699.4653679775719,263.23817049509535,696.8139059767511,-109.63,53.34,-124.70305123779644,57.89737790976824
6107,3070.392,584.91,141.95,262.8094375035531,700.4084800314741,262.73340620391843,698.3435226165981,-109.99,54.28,-124.77953278567077,51.45721631721133
6108,3070.898,585.62,141.95,262.8828868805547,701.3841817435007,262.92806540670904,714.4095536554925,-110.36,55.05000000000001,-140.70691568880602,51.84247735837634
6109,3071.406,586.33,141.95,262.98517996621376,702.3070520790747,263.07459199140203,693.3974447870464,-110.72,56.18000000000001,-118.85565036655828,56.29584609424579
6110,3071.913,587.04,141.95,263.0726458181039,703.2538423641921,263.11901812736204,707.3865822488114,-111.08,57.13,-132.44015057625643,55.12563885926828
6111,3072.419,587.75,141.95,263.1591653515045,704.2133869786913,263.1134729360323,707.5038285231149,-111.45,58.06999999999999,-131.8409935224613,55.04160434408436
6112,3072.926,588.46,141.95,263.24616054348814,705.1634263062712,263.30197645971083,703.8180796611047,-111.81,59.02000000000001,-127.66284143347866,57.84994442874478
6113,3073.432,589.17,141.95,263.3169481505099,706.0676467591472,263.3136902747293,706.6457198204893,-112.1,59.78,-129.84716472192554,57.65906380134926
6114,3073.939,589.73,141.95,263.4013007716896,706.8727671936443,262.9860244545392,707.2538909457512,-112.46,60.72,-129.4117561332115,53.47243284028875
6115,3074.345,590.58,141.95,263.48892811654196,707.9664105026453,263.56147436855827,710.5788201610359,-112.82,61.66999999999999,-132.79891823095227,60.317497423227664
6116,3074.852,590.58,141.95,263.56787807412536,708.2281048504076,263.5414190338046,702.0939062695685,-113.19,62.610000000000014,-124.13288376491073,61.04208168941635
6117,3075.359,591.29,141.95,263.6530276462653,709.1868481578039,263.5747717833529,703.4667305553792,-113.55,63.55000000000001,-124.86745079377658,61.30075264111157
6118,3075.865,592.0,141.96,263.7380351193566,710.1570938883874,263.7465257837182,698.3329466422349,-113.92,64.5,-119.16785324790033,64.03081272350863
6119,3076.372,592.71,141.96,263.8228104419612,711.128898583091,263.9364337017409,739.8505940565718,-114.29,65.44,-161.0080830672482,61.89549495418166
6120,3076.879,593.42,141.96,263.90735419409674,712.1022558593673,263.87972043150256,718.6577666630245,-114.66,66.38,-138.63068601763484,63.464275350669126
6121,3077.386,594.84,141.96,263.9976324961633,713.7832629727318,264.0723057402557,710.937815723783,-115.03,67.32,-129.60378383751856,66.74209607066284
6122,3077.892,595.41,141.96,264.0804662328993,714.6205609272657,264.27137386408384,775.1096848335628,-115.4,68.25999999999999,-194.70490951641602,62.697337393891175
6123,3078.399,596.12,141.96,264.1650423962649,715.5976066198098,264.20179518371714,714.1761704994921,-115.77,69.21000000000001,-131.79256832203112,68.04437973242368
6124,3078.907,596.83,141.96,264.24859218624704,716.5772093780265,264.2922644933387,726.0211052641816,-116.14,70.15,-143.27305248749235,67.98697638151384
6125,3079.414,597.54,141.96,264.33199253804753,717.5682828135591,264.49523875546146,719.180261417775,-116.52,71.09,-135.84450776453332,71.28159443884365
6126,3079.921,598.25,141.96,264.4000071480866,718.5694357541239,264.4348473810953,710.8487346393337,-116.89,71.84,-126.56439161477579,71.33637243015629
6127,3080.428,598.96,141.96,264.4980267916909,719.5450180496006,264.70033492940803,605.8619669521465,-117.27,72.97,-19.077285903197662,84.63005835555992
6128,3080.934,599.67,141.96,264.5806643944029,720.530664579933,264.58830225309373,719.5215719421458,-117.64,73.91,-134.17644635264605,72.43992015211255
6129,3081.441,600.38,141.96,264.6631499077196,721.5277625289272,264.6298192829596,692.6139600624161,-118.02,74.85,-106.07143940627122,75.55161357849914
6130,3081.947,601.09,141.96,264.7461246351604,722.5154780349,264.79968043242314,723.6974060712378,-118.39,75.8,-137.2683582283746,74.7599731401413
6131,3082.454,601.8,141.96,264.8281553282611,723.5155653474222,264.9077457258365,707.8054886807487,-118.77,76.74,-120.46717386540968,77.59779072337665
6132,3082.96,602.51,141.96,264.8944305502253,724.4543307207156,264.81013433294015,720.5884698593089,-119.07,77.49,-132.6886360110061,75.18279769862475
6133,3083.373,603.23,141.96,264.97610629765177,725.4670518362637,265.0250590375316,731.5516349489391,-119.45,78.43,-143.40313294052976,76.96710147437439
6134,3083.985,603.94,141.96,265.0582719714022,726.4704187370606,265.2147859855883,722.4040573643622,-119.83,79.38,-133.56545213209426,80.22159846667691
6135,3084.391,604.64,141.96,265.13935932317236,727.4661587317997,265.1644193557841,767.5444469199394,-120.21,80.32,-178.8915066721737,75.67499188567304
6136,3084.898,605.35,141.96,265.2202248356825,728.4633517892304,265.07619522289644,734.4531215967033,-120.58,81.26,-144.3023732967173,77.37836109418028
